#Times in Local Daylight Time - Subtract 1 hour for Local Standard Time 
#0:Year 	 1:Month 	 2:Day 	 3:Hour 	 4:Minute 	     5:Uavg (m s-1) 	 6:Vavg (m s-1) 	 7:Wavg (m s-1) 	 8:TSonicavg (K) 	     9:TauUU (s) 	 10:TauVV (s) 	 11:TauWW (s) 	 12:TauTT (s)     13:LUU (m) 	 14:LVV (m) 	 15:LWW (m) 
2020 	 9 	 20 	 4 	 44 	     -0.001646 	 -0.003317 	 0.018561 	 295.096533 	     3.478102 	 2.323526 	 4.507268 	 5.288564 	     0.005724 	 0.007706 	 0.083660 
2020 	 9 	 20 	 5 	 16 	     -0.000050 	 -0.004222 	 0.018873 	 295.051278 	     1.976586 	 1.684423 	 2.153426 	 3.371032 	     0.000100 	 0.007112 	 0.040641 
2020 	 9 	 20 	 5 	 44 	     -0.000297 	 -0.008675 	 0.017052 	 294.979483 	     2.027990 	 3.137126 	 1.535201 	 2.854054 	     0.000601 	 0.027215 	 0.026178 
2020 	 9 	 20 	 6 	 16 	     0.000111 	 -0.005869 	 0.018944 	 294.902456 	     6.876727 	 4.295728 	 2.343470 	 7.537083 	     0.000764 	 0.025212 	 0.044394 
2020 	 9 	 20 	 6 	 44 	     -0.000752 	 -0.012272 	 0.021736 	 294.848483 	     1.786985 	 1.968106 	 4.085354 	 2.865462 	     0.001343 	 0.024152 	 0.088797 
2020 	 9 	 20 	 7 	 16 	     -0.021493 	 -0.025210 	 0.026585 	 295.021856 	     2.480616 	 3.894836 	 7.862698 	 52.478121 	     0.053317 	 0.098188 	 0.209033 
2020 	 9 	 20 	 7 	 44 	     -0.017604 	 -0.008914 	 0.016235 	 295.181750 	     5.590936 	 8.459543 	 2.053659 	 4.001938 	     0.098425 	 0.075412 	 0.033342 
2020 	 9 	 20 	 8 	 16 	     -0.021112 	 -0.014230 	 0.028148 	 295.323222 	     7.244957 	 8.795738 	 12.243271 	 37.886235 	     0.152953 	 0.125162 	 0.344626 
2020 	 9 	 20 	 8 	 44 	     -0.019866 	 -0.012176 	 0.031597 	 295.666633 	     6.936474 	 5.045019 	 2.623686 	 8.301557 	     0.137799 	 0.061428 	 0.082899 
2020 	 9 	 20 	 9 	 16 	     -0.043589 	 -0.042634 	 0.069567 	 296.114106 	     6.308740 	 10.115432 	 4.203085 	 6.241286 	     0.274991 	 0.431263 	 0.292397 
2020 	 9 	 20 	 9 	 44 	     -0.046166 	 -0.043904 	 0.085692 	 296.449500 	     4.960488 	 2.155958 	 2.361593 	 5.045904 	     0.229008 	 0.094656 	 0.202369 
2020 	 9 	 20 	 10 	 16 	     -0.039764 	 -0.031955 	 0.075989 	 296.606033 	     3.665812 	 4.531430 	 18.114098 	 9.122359 	     0.145768 	 0.144802 	 1.376470 
